,count,projectID,projectAcronym
2702,6,660516.0,ParaplegiaERDros
2703,2,660521.0,QuantumPhotosynth
2704,10,660523.0,NoBios
2705,10,660528.0,distraction
2706,12,660532.0,SuperMag
2707,12,660545.0,ARCSENN
2708,6,660554.0,Liver Bioengineering
2709,4,660565.0,MolNANOtox
2710,8,660607.0,IE2
2711,4,660608.0,WATER INCENT
2712,4,660616.0,MALCOD
2713,12,660618.0,Irish Merchants and Bordeaux
2714,4,660629.0,Art market
2715,2,660630.0,ICE-OTOPE
2716,6,660643.0,BT-LH Link
2717,14,660646.0,PRIME
2718,30,660648.0,FOMBIST
2719,14,660652.0,EngiNear-IR
2720,44,660657.0,TMSP
2721,8,660668.0,ACT against AMR
2722,4,660689.0,Re.B.Us
2723,4,660695.0,DENE
2724,2,660711.0,NeuPheMi
2725,4,660718.0,VOLES
2726,6,660721.0,3D-GATED
2727,12,660731.0,RotaxHEC
2728,2,660742.0,PGEPP
2729,32,660743.0,AdoDigitFamX
2730,6,660759.0,MADDOG
2731,6,660763.0,RecRoad
2732,4,660769.0,SMILE
2733,22,660783.0,TERA-NANO
2734,6,660814.0,PLIOTRANS
2735,10,660841.0,SIMSEA
2736,8,660859.0,ECOHYDRY
2737,12,660876.0,HIGGS-BSM-EFT
2738,6,660883.0,APOBEC
2739,2,660893.0,OCTANT
2740,6,660905.0,NeuroN
2741,10,660911.0,VIOLA
2742,6,660914.0,YbQuantumSim
2743,4,660929.0,CoopClickCat
2744,14,660933.0,PARADOXGREATLAKES
2745,2,660935.0,BACTOSHAPE
2746,8,660940.0,KRF-CY
2747,6,660943.0,AccuCT
2748,6,660954.0,BBP
2749,10,660960.0,NanoERA
2750,6,660964.0,ROSNPD
2751,30,660969.0,OsciLEDs
2752,2,660976.0,BrainiAnts
2753,24,661007.0,ProLeMAS
2754,14,661024.0,GACD
2755,4,661025.0,SpTheoryGraphLim
2756,2,661035.0,KaMCAM
2757,26,661041.0,OPTIC BIOEM
2758,2,661048.0,UVMWREACT
2759,8,661051.0,RLOOP-AS
2760,24,661057.0,CONGO
2761,6,661066.0,LYMPHOSIGN
2762,2,661067.0,HotCoalgebras
2763,8,661068.0,INDLINK
2764,18,661081.0,ECOSOUND
2765,16,661092.0,STRETCHLENS
2766,4,661099.0,Athero MPh proliferation
2767,4,661103.0,NewPhysicsInSpace
2768,16,661118.0,BioFUNC
2769,4,661122.0,TePaChe
2770,12,661134.0,ALIS
2771,2,661138.0,NEWCARBOVAX
2772,4,661145.0,DYNECAT
2773,2,661160.0,MetAccembly
2774,8,661163.0,Coastal Hypoxia
2775,6,661175.0,virus-DNP-NMR
2776,4,661179.0,MoDATS
2777,34,661180.0,SMARTER
2778,4,661183.0,EPIGENHEART
2779,24,661187.0,PROVIST
2780,6,661191.0,Q-MoPS
2781,2,661198.0,Amicrex
2782,2,661199.0,DECAGON
2783,6,661210.0,METAPHOR
2784,4,661211.0,ConservaTEAM
2785,2,661232.0,MAPP
2786,10,661249.0,GESTATE
2787,2,661271.0,REBuILD
2788,14,661289.0,Global eHealth
2789,2,661315.0,TOPOZOO
2790,2,661317.0,POLYCOMP
2791,2,661322.0,ECBStrainShift
2792,2,661323.0,CarboPlex
2793,16,661327.0,ECDCOP
2794,12,661338.0,OPERACQC
2795,6,661342.0,NEARCONTROL
2796,6,661361.0,NETPAC
2797,10,661362.0,LV-Pri20
2798,28,661369.0,NanoMATe
2799,4,661373.0,VisHipMem
2800,2,661385.0,ICH-Bildung
2801,24,661395.0,MOvE-ECG
2802,60,661396.0,ITER
2803,2,661398.0,ARC-HPV
2804,4,661415.0,G4invivo
2805,16,661416.0,SiPhoN
2806,6,661429.0,POLIS
2807,34,661431.0,RE-DEV
2808,2,661433.0,Topological superfluidity
2809,4,661452.0,EPI_nanoSTIM
2810,6,661472.0,SoWHat
2811,2,661479.0,MLGPIL
2812,18,661480.0,PlasmaPerovSol
2813,14,661482.0,GEOCA
2814,8,661501.0,CEDMMC
2815,50,661502.0,BinCosmos
2816,8,661505.0,HumEnBody
2817,2,661515.0,SARTEA
2818,14,661517.0,DRESSINGTHENEWWORLD
2819,2,661526.0,IMAGUS
2820,2,661527.0,NMJALS
2821,8,661528.0,EMBRACED
2822,18,661530.0,GeHa
2823,2,661541.0,CMCG
2824,6,661555.0,PAOLInA
2825,10,661561.0,IMAGINACTIVISM
2826,12,661579.0,FEDMFC
2827,2,661583.0,CONSCBRAIN
2828,4,661588.0,CARDIOTOX
2829,2,661594.0,INFANT MICROBIOTA
2830,46,661621.0,iREACT
2831,12,661644.0,FRAGMENTATION
2832,4,661645.0,IDEA
2833,6,661646.0,CAMP-BIVALENCE
2834,2,661650.0,SFSysCellBio
2835,4,661659.0,REINVEST
2836,2,661674.0,RACe
2837,2,661678.0,RiceStyle
2838,2,661705.0,GravityWaveWindow
2839,2,661715.0,BASILA
2840,2,661733.0,UbiGABA
2841,2,661739.0,Multi-JOBINSEC
2842,22,661796.0,ADMONT
2843,8,661799.0,COMPLEX-fastMAS-NMR
2844,4,661818.0,CMSHInBeauty
2845,44,661880.0,MIND
2846,100,661891.0,SAMOFAR
2847,6,661910.0,ANNETTE
2848,108,661913.0,SOTERIA
2849,18,661933.0,RobustSENSE
2850,48,661935.0,HERACLES-CP
2851,14,662107.0,SWARMs
2852,30,662116.0,sCO2-HeRo
2853,26,662125.0,CORONA II
2854,156,662133.0,PowerBase
2855,106,662147.0,Cebama
2856,4,662149.0,SPRINT
2857,12,662155.0,InForMed
2858,38,662157.0,IVMR
2859,4,662167.0,BRILLIANT
2860,194,662175.0,WAYTOGO FAST
2861,12,662177.0,Modern2020
2862,202,662186.0,MYRTE
2863,110,662189.0,MANTIS
2864,140,662192.0,3Ccar
2865,76,662222.0,EXIST
2866,80,662268.0,HoNESt
2867,2,662284.0,FASTNET
2868,168,662287.0,CONCERT
2869,12,662320.0,INCEFA - PLUS
2870,18,662322.0,OSIRIS
2871,110,662338.0,SeNaTe
2872,40,662400.0,KL2MG-interactions
2873,6,662486.0,MorphoVES-PoC
2874,6,662629.0,NanoSmell
2875,62,662725.0,IBSEN
2876,80,662770.0,Local State
2877,32,664331.0,InnoRenew CoE
2878,16,664404.0,EPIC
2879,4,664536.0,ARTEMIDA
2880,2,664557.0,LignoSilva
2881,4,664573.0,CENTRIC
2882,10,664605.0,smartpolis
2883,14,664621.0,PlantaSYST
2884,4,664726.0,EI3POD
2885,78,664732.0,nuClock
2886,52,664734.0,PoroFrac
2887,2,664738.0,PHOCCS
2888,16,664771.0,TRUST
2889,10,664782.0,VANGUARD
2890,46,664786.0,RECORD-IT
2891,2,664800.0,ZSCAN
2892,34,664823.0,Microflusa
2893,136,664828.0,NEMF21
2894,68,664878.0,2D-INK
2895,6,664892.0,InnoSMART
2896,8,664910.0,FORECAST
2897,18,664918.0,MRG-GRammar
2898,44,664931.0,AstroFIt2
2899,16,664932.0,NUCLEUS
2900,6,665020.0,uDAS
2901,74,665044.0,DEDALE
2902,12,665046.0,Symbiotic
2903,24,665066.0,DigiArt
2904,14,665085.0,DIACAT
2905,128,665091.0,Scan4Reco
2906,112,665095.0,MAGicSky
2907,14,665100.0,MultiCO
2908,22,665107.0,Zoterac
2909,140,665148.0,QCUMbER
2910,36,665155.0,GRAVITATE
2911,36,665158.0,ULTRAQCL
2912,26,665172.0,CONQUER
2913,132,665207.0,VOXEL
2914,6,665215.0,EMOTION
2915,64,665220.0,INCEPTION
2916,28,665233.0,CHROMAVISION
2917,24,665238.0,CompInnova
2918,2,665275.0,Timtrace
2919,2,665317.0,Diricore
2920,2,665318.0,HELENIC-REF
2921,2,665335.0,Dementia
2922,118,665337.0,LiNaBioFluid
2923,88,665347.0,Phoenix
2924,2,665421.0,ToothPic
2925,32,665440.0,ABIOMATER
2926,2,665456.0,CAPTURE-CTC
2927,114,665468.0,INNOVATIVE
2928,4,665477.0,FLOVISP
2929,18,665564.0,CIRCLE
2930,2,665566.0,Hypatia
2931,14,665589.0,EMInstr
2932,228,665593.0,RIFP
2933,4,665619.0,MicroMap
2934,6,665632.0,MemMOFs
2935,4,665634.0,TONALITy
2936,6,665635.0,MISSION
2937,14,665639.0,HiGRAPHINK
2938,318,665667.0,EPFL Fellows
2939,34,665672.0,MultiRev
2940,4,665696.0,CARPE
2941,8,665718.0,RodBot
2942,94,665735.0,Bio4Med
2943,4,665759.0,EnRRICH
2944,528,665778.0,POLONEZ
2945,144,665779.0,COFUND-FP-CERN-2014
2946,148,665790.0,SMART LOIRE VALLEY
2947,2,665807.0,PASTEURDOC
2948,12,665826.0,PERFORM
2949,36,665850.0,INSPIRE
2950,52,665860.0,SoMoPro 3
2951,6,665868.0,SciChallenge
2952,66,665874.0,WaterSEED
2953,22,665884.0,ICFOstepstone
2954,22,665906.0,FoTRRIS
2955,22,665917.0,CREATIONS
2956,18,665926.0,PRINTEGER
2957,12,665940.0,FutureTDM
2958,26,665947.0,PROSO
2959,14,665948.0,CIMULACT
2960,38,665951.0,ELICOS
2961,16,665958.0,MWK-Fellows
2962,26,665959.0,DIRS
2963,34,665972.0,ER4STEM
2964,8,665992.0,MSCA FIRE
2965,10,666003.0,IC-3i-PhD
2966,6,666004.0,HEIRRI
2967,6,666008.0,PLOTINA
2968,6,666010.0,TOPMed10
2969,156,666053.0,eMicrobevol
2970,8,666068.0,CsnCRL
2971,4,666085.0,EbolaVac
2972,46,666092.0,REACTION
2973,26,666094.0,Ebola_Tx
2974,28,666100.0,EVIDENT
2975,26,666102.0,IF-EBOla
2976,20,666157.0,ALISE
2977,24,666206.0,WINTHERWAX
2978,28,666221.0,HELIS
2979,2,666278.0,MobileBattery
2980,164,666295.0,CREATE
2981,20,666328.0,PreventSepticShock
2982,2,666346.0,APEX
2983,16,666363.0,OPE
2984,24,666400.0,DNA2REPAIR
2985,6,666412.0,I-DISC
2986,2,666425.0,ECO-SILENTWOOD
2987,2,666427.0,ADD-ON
2988,2,666449.0,CarNet
2989,2,666540.0,Colodetect
2990,6,666566.0,GT
2991,2,666624.0,IRWES
2992,2,666644.0,BioValue
2993,2,666666.0,RapidEx
2994,2,666668.0,SIME-LMT
2995,50,666669.0,COMSTAR
2996,32,666712.0,Hydrofaction
2997,2,666729.0,HISPOB
2998,8,666758.0,ADR1EN
2999,14,666773.0,BlueHealth
3000,8,666788.0,EBMPerform
3001,30,666793.0,AMPYXAP3
3002,4,666800.0,VALID-SCREEN
3003,4,666841.0,HEALEX
3004,4,666866.0,PhotoniX
3005,66,666869.0,THYRAGE
3006,238,666881.0,SVDs-at-target
3007,36,666908.0,SCIDNET
3008,74,666918.0,BATCure
3009,24,666952.0,EcOILogy
3010,36,666971.0,BIOSTASES
3011,64,666981.0,TAMING
3012,84,666983.0,MaGic
3013,84,666992.0,EuroPOND
3014,12,667078.0,VISION DMD
3015,36,667079.0,TAT-CF
3016,20,667156.0,RegulHox
3017,118,667191.0,T2DSystems
3018,108,667192.0,HYPERDIAMOND
3019,30,667205.0,WATER
3020,32,667211.0,HYPMED
3021,6,667224.0,ALBINO
3022,8,667255.0,Angiolnc
3023,254,667273.0,HEP-CAR
3024,174,667302.0,CoCA
3025,34,667364.0,INHERIT
3026,154,667375.0,CoSTREAM
3027,188,667387.0,SupraChem Lab
3028,50,667400.0,ARREST BLINDNESS
3029,26,667403.0,HERCULES
3030,14,667421.0,HemAcure
3031,32,667483.0,NANOSHOCK
3032,10,667501.0,GreenLight
3033,4,667507.0,deepSLice
3034,48,667510.0,GLINT
3035,78,667526.0,K4U
3036,78,667661.0,MINDMAP
3037,10,667696.0,MEDIT-AGEING
3038,2,667713.0,AML-VACCiN
3039,22,667751.0,MYOCURE
3040,72,667787.0,UM Cure 2020
3041,282,667824.0,EXCELLtoINNOV
3042,128,667837.0,REPROGRAM
3043,12,667932.0,AUTOSTEM
3044,44,667933.0,MIB
3045,36,667942.0,CySTEM
3046,6,667946.0,IEDAT
3047,6,667951.0,ReaDMe
3048,10,667980.0,CARAT
3049,4,668023.0,PIBD-SETQuality
3050,34,668031.0,GALAXY
3051,102,668036.0,RELENT
3052,26,668039.0,FORCE
3053,44,668119.0,IDentIFY
3054,8,668128.0,NewFert
3055,50,668142.0,SPCCT
3056,60,668259.0,CRADL
3057,18,668294.0,INTENS
3058,20,668303.0,PERFORM
3059,20,668350.0,LSFM4LIFE
3060,132,668353.0,U-PGx
3061,72,668467.0,SmartLi
3062,10,668532.0,Click-It
3063,18,668640.0,Hyksos Enigma
3064,70,668648.0,SENSE-Cog
3065,138,668679.0,MorePheno
3066,98,668724.0,TECHNOBEAT
3067,58,668738.0,SysMedPD
3068,222,668786.0,HEAT-SHIELD
3069,92,668858.0,PrECISE
3070,92,668863.0,SyBil-AA
3071,10,668953.0,PROMINENT
3072,28,668954.0,AsthmaPhenotypes
3073,8,668970.0,PROVIDES
3074,340,668981.0,EnvMetaGen
3075,10,668983.0,FoReCaST
3076,104,668989.0,TransGeno
3077,14,668991.0,PhyMo
3078,490,668995.0,COEL
3079,14,668997.0,SynBioTEC
3080,100,668998.0,OCLOC
3081,14,669003.0,CARBOSURF
3082,12,669007.0,APOLs
3083,40,669014.0,PaRaDeSEC
3084,922,669026.0,BIORISE
3085,8,669029.0,FIRST2RUN
3086,50,669054.0,multiBB
3087,38,669055.0,US4GREENCHEM
3088,94,669062.0,BioEcon
3089,2,669065.0,ValChem
3090,166,669074.0,CEITER
3091,22,669088.0,ERAatUC
3092,12,669105.0,PULP2VALUE
3093,60,669132.0,TRODITIES
3094,80,669141.0,VIRMETAL
3095,8,669157.0,RETMUS
3096,6,669168.0,PROMETHEUS
3097,8,669179.0,CRYVISIL
3098,36,669182.0,SHUFFLE
3099,2,669190.0,MALMECC
3100,24,669194.0,PanEur1970s
3101,10,669198.0,EPIROSE
3102,72,669204.0,MAGICAL
3103,30,669205.0,NuQFT
3104,50,669207.0,EvoGenMed
3105,16,669217.0,MARKLIM
3106,14,669220.0,OxygenSensing
3107,32,669237.0,Oligomers
3108,152,669240.0,QUEST
3109,78,669249.0,FATHER TRIALS
3110,100,669253.0,FIRST LIGHT
3111,186,669255.0,MPCPRO
3112,128,669288.0,SM-GRAV
3113,2,669303.0,AF16
3114,38,669306.0,IntRanSt
3115,48,669334.0,FamilyComplexity
3116,6,669351.0,SGCR
3117,88,669354.0,CyberCare
3118,36,669371.0,VOLCANO
3119,2,669387.0,EU-rhythmy
3120,62,669415.0,PHII
3121,54,669416.0,LUCKY STAR
3122,20,669424.0,CHROMOREP
3123,66,669442.0,INSULATRONICS
3124,10,669461.0,NorFish
3125,106,669466.0,TUCLA
3126,18,669504.0,ULTRASUPERTAPE
3127,92,669505.0,COTURB
3128,30,669529.0,UFSD
3129,22,669531.0,EDAX
3130,92,669545.0,ObesityDevelop
3131,16,669550.0,Com4Com
3132,24,669562.0,POLYBIOLUB
3133,14,669582.0,Amygdala Circuits
3134,106,669598.0,SynDiv
3135,56,669609.0,Diversity6continents
3136,14,669612.0,ArtifiCell
3137,30,669622.0,CELLPLASTICITY
3138,4,669628.0,TRIGGDRUG
3139,66,669655.0,HAS
3140,18,669666.0,INFANT EARTH
3141,52,669668.0,NEO-NAT
3142,32,669686.0,RECEPIANCE
3143,68,669689.0,HADE
3144,12,669690.0,CIVILWARS
3145,24,669723.0,COMP-MICR-CROW-MEM
3146,2,669742.0,NEUROVESSEL
3147,28,669751.0,UnPrEDICT
3148,24,669758.0,SCALE
3149,34,669764.0,MULTILAT
3150,16,669768.0,VESCEL
3151,14,669771.0,AUROMYC
3152,124,669792.0,ALLEGRO
3153,32,669811.0,ZF-BrainReg
3154,12,669820.0,LANGDYN
3155,28,669830.0,MicrobioS
3156,112,669844.0,LASSO
3157,40,669858.0,ATLAS
3158,2,669879.0,StemBAT
3159,40,669891.0,AlmaCrypt
3160,66,669898.0,TARLOOP
3161,16,669908.0,INTICE
3162,20,669926.0,ImmunityByPairDesign
3163,2,669941.0,NVS
3164,54,669947.0,HADES
3165,40,669972.0,DIME
3166,30,669982.0,GENEVOSYN
3167,58,669991.0,VIBRATE
3168,18,670010.0,FLAME
3169,150,670035.0,Con Espressione
3170,70,670077.0,AMPLify
3171,16,670103.0,NormativeEconomics
3172,6,670115.0,ZOOMecular
3173,36,670116.0,ARPEMA
3174,8,670118.0,ActiveCortex
3175,50,670126.0,DENOVOSTEM
3176,2,670133.0,Organoid
3177,24,670146.0,MASCP
3178,34,670166.0,SORBET
3179,76,670168.0,NEWPHYS-MOLECULES
3180,10,670172.0,GTCMR
3181,40,670173.0,PHOSFUN
3182,74,670193.0,COSFORM
3183,16,670211.0,CHEMCOMRHIZO
3184,24,670216.0,MYCOCHASSIS
3185,84,670227.0,VARMET
3186,28,670239.0,1stProposal
3187,12,670261.0,uPET
3188,16,670283.0,SYNPRIME
3189,20,670298.0,StabilityDTCluster
3190,32,670301.0,PlasmoSilencing
3191,10,670325.0,BRAVIUS
3192,10,670337.0,INDIMACRO
3193,16,670390.0,SEACELLS
3194,12,670405.0,EXMOLS
3195,6,670406.0,Novel Calorimetry
3196,24,670412.0,ChromatidCohesion
3197,40,670424.0,SENTINEL
3198,34,670428.0,BRAIN2MIND_NEUROCOMP
3199,30,670436.0,SIR
3200,106,670446.0,Filmcolors
3201,16,670462.0,COMTESSA
3202,74,670467.0,SMART-POM
3203,110,670478.0,PLASILOR
3204,48,670494.0,ISECO
3205,4,670518.0,Lost Frontiers
3206,172,670519.0,MAMSIE
3207,16,670535.0,LineageDiscovery
3208,4,670555.0,SIMBIONT
3209,26,670557.0,MIMAS
3210,42,670578.0,ABCvolume
3211,116,670603.0,ZAUBERKUGEL
3212,86,670624.0,DuaLL
3213,16,670628.0,SICLE
3214,42,670629.0,NOMA-MRI
3215,62,670645.0,switchlet
3216,68,670668.0,FRESCO
3217,20,670726.0,TVOF
3218,16,670743.0,QuDeT
3219,26,670747.0,FireBar-Concept
3220,10,670757.0,BRAINCOMPATH
3221,12,670759.0,OptoHear
3222,16,670787.0,PLANETDIVE
3223,8,670798.0,SocioSmell
3224,104,670821.0,PROTEOMICS4D
3225,58,670823.0,BacCellEpi
3226,56,670846.0,ALKAGE
3227,4,670851.0,AFRIGOS
3228,18,670862.0,GGTMI
3229,252,670874.0,RotaNut
3230,32,670876.0,Mulosige
3231,4,670881.0,SYSMET
3232,52,670896.0,PERFUME
3233,34,670918.0,PICOPROP
3234,22,670930.0,SYNECT
3235,18,670932.0,DUT-signal
3236,34,670949.0,LightNet
3237,16,670951.0,CleverGenes
3238,16,670955.0,BROADimmune
3239,42,670958.0,PRION2020
3240,20,670980.0,ELFBAD
3241,54,670985.0,FormGram
3242,54,670986.0,NoNaCat
3243,44,671000.0,POLTDES
3244,22,671027.0,XPRESS
3245,34,671048.0,MyeliNANO
3246,102,671055.0,NSETHIO
3247,14,671083.0,ACTOMYOSIN RING
3248,70,671084.0,INSOMNIA
3249,124,671093.0,SynCatMatch
3250,14,671133.0,EQUEMI
3251,4,671174.0,DynaMech
3252,22,671208.0,hybridFRET
3253,202,671231.0,HEPCIR
3254,10,671251.0,5HTCircuits
3255,2,671262.0,MMUVR
3256,48,671396.0,AutoRE
3257,10,671403.0,INNO-SOFC
3258,6,671458.0,ELYntegration
3259,18,671459.0,BIONICO
3260,88,671461.0,HySEA
3261,4,671465.0,VOLUMETRIQ
3262,36,671470.0,DEMOSOFC
3263,22,671481.0,SElySOs
3264,14,671486.0,HEALTH-CODE
3265,58,671500.0,SAGE
3266,132,671517.0,SONATA
3267,22,671526.0,OPSI
3268,10,671546.0,ESSANUF
3269,88,671551.0,5G-XHaul
3270,94,671553.0,ExaNeSt
3271,82,671555.0,ExCAPE
3272,8,671558.0,EXDCI
3273,14,671562.0,5G-ENSURE
3274,144,671563.0,Flex5Gware
3275,98,671564.0,ComPat
3276,104,671566.0,SUPERFLUIDITY
3277,68,671571.0,ExaFLOW
3278,64,671578.0,ExaNoDe
3279,150,671584.0,5G NORMA
3280,16,671591.0,NEXTGenIO
3281,124,671596.0,SESAME
3282,198,671598.0,5G-Crosshaul
3283,26,671602.0,INTERTWINE
3284,46,671603.0,ALLScale
3285,94,671623.0,ANTAREX
3286,124,671625.0,CogNet
3287,24,671627.0,ESCAPE
3288,64,671632.0,ECOSCALE
3289,108,671633.0,NLAFET
3290,156,671636.0,5GEx
3291,154,671639.0,COHERENT
3292,92,671648.0,VirtuWind
3293,190,671650.0,mmMAGIC
3294,160,671653.0,EXTRA
3295,68,671657.0,READEX
3296,158,671660.0,FANTASTIC-5G
3297,6,671662.0,greenFLASH
3298,48,671668.0,MANGO
3299,168,671672.0,SELFNET
3300,134,671680.0,METIS-II
3301,108,671697.0,Mont-Blanc 3
3302,132,671698.0,ExaHyPE
3303,54,671704.0,CHARISMA
3304,120,671705.0,SPEED-5G
3305,42,671881.0,PANDORA
3306,2,671970.0,WoundCure
3307,2,672231.0,H3O
3308,2,672265.0,WARNTRAK
3309,10,672267.0,COMPOSKE
3310,2,672528.0,The Exergyn Drive
3311,2,672680.0,proLungPlasma
3312,2,672814.0,SWORD
3313,2,672930.0,BrainPEER
3314,2,673155.0,LeakFree
3315,2,673727.0,iPIM
3316,14,673780.0,RAIL
3317,2,673853.0,Cryoshelter
3318,6,673944.0,OCAMIR
3319,66,673976.0,POSEIDON
3320,6,674200.0,PlugBioIn
3321,20,674231.0,RAAI
3322,8,674311.0,Cogem CPVTM
3323,4,674474.0,ADDIA
3324,8,674491.0,VATech
3325,162,674801.0,MICROMAN
3326,42,674868.0,APRIL
3327,96,674875.0,oCPS
3328,8,674888.0,TAX4INNO
3329,188,674896.0,ELUSIVES
3330,18,674899.0,SUBITOP
3331,32,674901.0,switchBoard
3332,38,674907.0,EVER-EST
3333,72,674909.0,PEARRL
3334,40,674911.0,IMPACT
3335,160,674943.0,READ
3336,36,674960.0,ASPIRE
3337,30,674962.0,SUSPLACE
3338,36,674964.0,CEREALPATH
3339,64,674973.0,DEMETER
3340,16,674978.0,OXTOP
3341,86,674979.0,NANOTRANS
3342,4,674983.0,MIMIC
3343,98,674990.0,EXCILIGHT
3344,46,675003.0,PANINI
3345,58,675006.0,SE2B
3346,26,675007.0,ProteinConjugates
3347,60,675008.0,SSeMID
3348,14,675014.0,TransGen RNA
3349,38,675020.0,NoNoMeCat
3350,22,675033.0,EGRET-Plus
3351,64,675044.0,BigDataFinance
3352,140,675063.0,LASER4FUN
3353,60,675071.0,ISOTOPICS
3354,46,675074.0,PIPPI
3355,78,675080.0,UCoCoS
3356,18,675087.0,AMBER
3357,2,675106.0,DISSection
3358,30,675111.0,EVOluTION
3359,74,675115.0,RELEVANCE
3360,24,675120.0,INSPIRATION
3361,160,675121.0,VI-SEEM
3362,116,675132.0,MASSTRPLAN
3363,48,675137.0,MyFUN
3364,40,675153.0,AdaptEconII
3365,32,675179.0,TASPPI
3366,56,675191.0,ESiWACE
3367,10,675206.0,ECCSEL
3368,128,675215.0,PRONTO
3369,28,675219.0,METAL-AID
3370,56,675228.0,CaSR Biomedicine
3371,98,675251.0,ModLife
3372,82,675265.0,OMA
3373,10,675278.0,EDGE
3374,126,675318.0,INCITE
3375,244,675320.0,NeCS
3376,20,675324.0,ENRICH
3377,36,675325.0,HUGS
3378,82,675332.0,BitMap
3379,24,675341.0,PDZnet
3380,52,675351.0,AFib-TrainNet
3381,74,675353.0,WiBEC
3382,18,675370.0,PHA-ST-TRAIN-VAC
3383,24,675378.0,GRACE
3384,10,675392.0,Phd
3385,32,675395.0,ENLIGHT-TEN
3386,38,675407.0,PolarNet
3387,72,675412.0,ND4ID
3388,46,675415.0,DIAPHORA
3389,42,675417.0,PET3D
3390,34,675419.0,EDISON
3391,22,675440.0,AMVA4NewPhysics
3392,94,675441.0,VIPER
3393,64,675448.0,TRAIN-ERS
3394,170,675451.0,CompBioMed
3395,32,675512.0,BE-OPTICAL
3396,146,675526.0,REP-BIOTECH
3397,128,675527.0,MOGLYNET
3398,62,675528.0,IPPAD
3399,136,675530.0,ANSWER
3400,50,675546.0,MicroArctic
3401,64,675555.0,AEGIS
3402,18,675570.0,HaS-DARIAH
3403,40,675585.0,SyMBioSys
3404,64,675587.0,STREAM
3405,36,675602.0,OUTCOME
3406,48,675610.0,ChroMe
3407,16,675619.0,BtRAIN
3408,20,675624.0,SMARTMEM
3409,58,675657.0,FLOWERPOWER
3410,16,675659.0,ICONN
3411,30,675662.0,QCALL
3412,16,675671.0,GLYCOVAX
3413,4,675675.0,COMPLETE
3414,82,675676.0,HAoS
3415,50,675680.0,BlueBRIDGE
3416,132,675683.0,CELTA
3417,62,675712.0,ALKATRAS
3418,52,675715.0,MIMESIS
3419,136,675728.0,BioExcel
3420,94,675730.0,Privacy.Us
3421,26,675731.0,HYDRA
3422,22,675737.0,DivIDe
3423,74,675743.0,ISPIC
3424,78,675745.0,NOLOSS
3425,32,675746.0,PROFILE
3426,50,675752.0,SINGEK
3427,54,675762.0,TERRE
3428,82,675789.0,ARCADES
3429,6,675790.0,HaemMetabolome
3430,62,675806.0,5G-AURA
3431,92,675858.0,West-Life
3432,32,675867.0,INFORM
3433,26,675891.0,SCAVENGE
3434,20,675899.0,FRAGNET
3435,50,675919.0,AdMoRe
3436,44,675997.0,MARmaED
3437,180,675999.0,ITEAM
3438,52,676027.0,SYSTEM-RISK
3439,14,676036.0,STARRY
3440,100,676042.0,MEAN4SG
3441,50,676045.0,MULTIMAT
3442,18,676060.0,LONGPOP
3443,44,676063.0,DCOMM
3444,32,676070.0,SuPER-W
3445,82,676108.0,Spin-NANO
3446,36,676129.0,ESA -ITN
3447,46,676137.0,NANOMED
3448,140,676139.0,INFRASTAR
3449,38,676144.0,SyDAD
3450,12,676154.0,ArchSci2020
3451,100,676157.0,ACROSSING
3452,90,676201.0,CHESS
3453,98,676207.0,MIROR
3454,60,676247.0,VRE4EIC
3455,2,676258.0,HHFDWC
3456,20,676265.0,INDUCT
3457,56,676338.0,Tendon Therapy Train
3458,146,676401.0,ETN-FPI
3459,128,676408.0,BrainMatTrain
3460,14,676421.0,GlyCoCan
3461,104,676434.0,BIGCHEM
3462,34,676448.0,COIN
3463,136,676452.0,EDiTE-EJD
3464,14,676455.0,SCENEUNDERLIGHT
3465,46,676480.0,BestPass
3466,38,676531.0,E-CAM
3467,28,676536.0,SHARE-DEV3
3468,34,676541.0,OpenDreamKit
3469,52,676547.0,COEGSS
3470,42,676548.0,BrightnESS
3471,62,676550.0,ADOPT BBMRI-ERIC
3472,12,676553.0,POP
3473,30,676555.0,EMSODEV
3474,60,676556.0,MuG
3475,290,676559.0,ELIXIR-EXCELERATE
3476,180,676564.0,EPOS IP
3477,142,676580.0,NoMaD
3478,142,676598.0,MaX
3479,4,676627.0,ELITRANS
3480,66,676629.0,EoCoE
3481,60,676632.0,RanDM
3482,52,676675.0,FLIRT
3483,24,676754.0,ALTERFOR
3484,38,676760.0,TOPAs
3485,30,676774.0,TheoryDL
3486,12,676786.0,PERFORM
3487,140,676804.0,POSEC
3488,54,676819.0,CAT
3489,16,676828.0,VAMOS
3490,18,676832.0,TagIt
3491,10,676841.0,CaNANObinoids
3492,18,676842.0,STRONG-Q
3493,2,676843.0,ReachingCompleteness
3494,6,676844.0,Temporal Coding
3495,4,676846.0,MACROPMF
3496,56,676858.0,IMCIS
3497,30,676861.0,LIQUISWITCH
3498,4,676868.0,MobileKids
3499,84,676876.0,GenTree
3500,2,676895.0,SPINCAD
3501,36,676904.0,NanoSCAN
3502,38,676943.0,SLAB
3503,18,676970.0,RANDGEOM
3504,6,676982.0,THAWSOME
3505,26,676999.0,LiKo
3506,8,677006.0,CMIL
3507,62,677013.0,HBMAP
3508,32,677020.0,microCrysFact
3509,16,677023.0,NANOGRAPHOUT
3510,8,677029.0,Space and Motion
3511,94,677039.0,ClimeFish
